date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-06-06,鈴木 誠也 (CHC),ジャイアンツ 18 - 3 カブス (試合終了),1,1,1,1,3,0,.247,9,21,,,,,,,,,
2026-06-06,大谷 翔平 (LAD),エンゼルス 0 - 1 ドジャース (試合終了),4,0,0,0,0,2,.296,10,33,,,,,,,,,
2026-06-06,岡本 和真 (TOR),オリオールズ 13 - 3 ブルージェイズ (試合終了),4,2,0,0,0,1,.230,13,35,,,,,,,,,
