date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-06-23,大谷 翔平 (LAD),ドジャース 2 - 1 ツインズ,4,1,1,1,1,0,.296,17,44,,,,,,,,,
2026-06-23,岡本 和真 (TOR),アストロズ 2 - 4 ブルージェイズ,3,2,1,1,1,1,.234,17,46,,,,,,,,,
2026-06-23,鈴木 誠也 (CHC),カブス vs メッツ (延期),5,0,0,0,0,3,.264,10,31,,,,,,,,,
2026-06-23,吉田 正尚 (BOS),レッドソックス 2 - 3 ロッキーズ,3,0,0,0,1,0,.242,1,10,,,,,,,,,
