date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-06-11,吉田 正尚 (BOS),レッドソックス 5 - 7 レイズ (試合終了),3,1,0,0,0,1,.238,1,10,,,,,,,,,
2026-06-11,大谷 翔平 (LAD),ドジャース 8 - 9 パイレーツ (試合終了),5,1,1,2,0,2,.299,12,39,6.2,3,3,6,-.--,6,2,1.06,73
2026-06-11,岡本 和真 (TOR),フィリーズ 7 - 4 ブルージェイズ (試合終了),3,0,0,1,1,2,.230,13,38,,,,,,,,,
2026-06-11,今永 昇太 (CHC),カブス 2 - 3 ロッキーズ (試合終了),,,,,,,,,,5.0,0,2,7,-.--,4,6,4.44,81
2026-06-11,鈴木 誠也 (CHC),カブス 2 - 3 ロッキーズ (試合終了),4,1,0,0,0,3,.247,9,22,,,,,,,,,
