date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-07-22,大谷 翔平 (LAD),ドジャース 2 - 1 フィリーズ (試合終了),4,1,0,0,0,2,.287,22,60,,,,,,,,,
2026-07-22,村上 宗隆 (CWS),ホワイトソックス 0 - 10 レンジャーズ (試合終了),3,1,0,0,1,0,.233,20,42,,,,,,,,,
2026-07-22,今井 達也 (HOU),マーリンズ 3 - 5 アストロズ (試合終了),,,,,,,,,,6.0,1,3,8,-.--,6,4,5.59,71
2026-07-22,岡本 和真 (TOR),レイズ 12 - 2 ブルージェイズ (試合終了),4,0,0,0,0,2,.227,22,62,,,,,,,,,
2026-07-22,松井 裕樹 (SD),パドレス 8 - 3 ブレーブス (試合終了),,,,,,,,,,0.2,1,2,1,-.--,1,1,2.78,39
2026-07-22,鈴木 誠也 (CHC),タイガース 2 - 11 カブス (試合終了),3,0,0,2,3,1,.270,16,52,,,,,,,,,
