date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-04-02,村上 宗隆 (CWS),ホワイトソックス 0 - 10 マーリンズ (試合終了),3,0,0,0,0,2,.238,3,4,,,,,,,,,
2026-04-02,菊池 雄星 (HOU),エンゼルス 2 - 6 カブス (試合終了),,,,,,,,,,5.1,5,4,5,-.--,0,1,6.52,8
2026-04-02,吉田 正尚 (BOS),レッドソックス 4 - 6 アストロズ (試合終了),3,0,0,0,1,1,.000,0,0,,,,,,,,,
2026-04-02,大谷 翔平 (LAD),ガーディアンズ 4 - 1 ドジャース (試合終了),3,0,0,0,1,2,.167,0,0,,,,,,,,,
2026-04-02,山本 由伸 (LAD),ガーディアンズ 4 - 1 ドジャース (試合終了),,,,,,,,,,6.0,2,1,2,-.--,1,1,3.00,8
2026-04-02,岡本 和真 (TOR),ロッキーズ 2 - 1 ブルージェイズ (試合終了),4,1,0,0,0,2,.292,2,3,,,,,,,,,
