date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-09-06,鈴木 誠也 (CHC),カブス 6 - 5 マーリンズ (試合終了),3,1,0,0,2,1,.270,24,80,,,,,,,,,
2026-09-06,菊池 雄星 (LAA),エンゼルス 6 - 1 パイレーツ (試合終了),,,,,,,,,,6.0,0,3,6,-.--,1,5,4.96,49
2026-09-06,岡本 和真 (TOR),ブルージェイズ 4 - 3 ロイヤルズ (試合終了),5,4,0,2,0,0,.233,28,81,,,,,,,,,
2026-09-06,村上 宗隆 (CWS),ツインズ 6 - 4 ホワイトソックス (試合終了),4,1,1,2,0,3,.211,30,61,,,,,,,,,
