date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-04-30,菊池 雄星 (LAA),エンゼルス 2 - 3 ホワイトソックス,,,,,,,,,,2.0,0,1,1,-.--,0,3,5.81,33
2026-04-30,村上 宗隆 (CWS),エンゼルス 2 - 3 ホワイトソックス,2,0,0,0,3,1,.236,12,23,,,,,,,,,
2026-04-30,岡本 和真 (TOR),レッドソックス 1 - 8 ブルージェイズ,4,1,0,2,0,2,.224,5,15,,,,,,,,,
2026-04-30,菅野 智之 (COL),ロッキーズ 13 - 2 レッズ,,,,,,,,,,5.1,0,3,2,-.--,3,1,2.84,21
2026-04-30,大谷 翔平 (LAD),マーリンズ 3 - 2 ドジャース,2,0,0,0,3,1,.273,6,13,,,,,,,,,
