date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-06-16,今永 昇太 (CHC),ロッキーズ 4 - 5 カブス,,,,,,,,,,5.2,1,1,3,-.--,4,6,4.26,84
2026-06-16,鈴木 誠也 (CHC),ロッキーズ 4 - 5 カブス,3,0,0,0,2,2,.251,10,28,,,,,,,,,
2026-06-16,大谷 翔平 (LAD),レイズ 3 - 4 ドジャース,4,0,0,0,0,2,.298,14,41,,,,,,,,,
