date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-04-23,岡本 和真 (TOR),ブルージェイズ 3 - 7 エンゼルス (試合終了),3,1,0,0,1,1,.207,3,8,,,,,,,,,
2026-04-23,大谷 翔平 (LAD),ドジャース 0 - 3 ジャイアンツ (試合終了),4,0,0,0,0,1,.258,5,11,6.0,0,0,7,-.--,2,0,0.38,25
2026-04-23,村上 宗隆 (CWS),ホワイトソックス 7 - 11 ダイヤモンドバックス (試合終了),5,3,1,2,0,1,.256,10,19,,,,,,,,,
2026-04-23,鈴木 誠也 (CHC),フィリーズ 2 - 7 カブス (試合終了),4,2,1,2,0,1,.279,2,6,,,,,,,,,
