date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-05-31,岡本 和真 (TOR),ブルージェイズ 5 - 6 オリオールズ (試合終了),4,1,0,2,0,2,.216,12,33,,,,,,,,,
2026-05-31,吉田 正尚 (BOS),レッドソックス 9 - 1 ガーディアンズ (試合終了),1,0,0,1,1,0,.252,1,8,,,,,,,,,
2026-05-31,鈴木 誠也 (CHC),カブス 6 - 1 カージナルス (試合終了),5,1,0,0,0,1,.250,7,19,,,,,,,,,
2026-05-31,大谷 翔平 (LAD),フィリーズ 4 - 3 ドジャース (試合終了),5,1,0,0,0,3,.277,10,31,,,,,,,,,
