date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-08-21,今井 達也 (HOU),エンゼルス 18 - 3 アストロズ (試合終了),,,,,,,,,,3.0,2,2,3,-.--,6,4,5.32,83
2026-08-21,岡本 和真 (TOR),ブルージェイズ 5 - 1 レイズ (試合終了),5,2,1,1,0,1,.230,26,74,,,,,,,,,
2026-08-21,村上 宗隆 (CWS),ブレーブス 2 - 0 ホワイトソックス (試合終了),4,0,0,0,0,1,.227,29,58,,,,,,,,,
