date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-08-27,鈴木 誠也 (CHC),カブス 0 - 2 ダイヤモンドバックス (試合終了),2,0,0,0,2,0,.270,22,75,,,,,,,,,
2026-08-27,松井 裕樹 (SD),パイレーツ 0 - 3 パドレス (試合終了),,,,,,,,,,0.2,0,0,2,-.--,3,1,2.10,55
2026-08-27,村上 宗隆 (CWS),レンジャーズ 4 - 10 ホワイトソックス (試合終了),3,0,0,0,2,2,.219,29,58,,,,,,,,,
2026-08-27,大谷 翔平 (LAD),ドジャース 5 - 6 ブレーブス (試合終了),5,2,0,0,0,1,.288,30,80,,,,,,,,,
2026-08-27,佐々木 朗希 (LAD),ドジャース 5 - 6 ブレーブス (試合終了),,,,,,,,,,3.1,4,2,3,-.--,5,5,4.60,117
2026-08-27,岡本 和真 (TOR),ロイヤルズ 0 - 3 ブルージェイズ (試合終了),2,0,0,0,1,0,.228,26,74,,,,,,,,,
