date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-05-26,鈴木 誠也 (CHC),カブス 1 - 2 パイレーツ,1,0,0,0,0,1,.240,7,17,,,,,,,,,
2026-05-26,村上 宗隆 (CWS),ツインズ 1 - 3 ホワイトソックス,4,1,1,1,0,1,.235,18,37,,,,,,,,,
2026-05-26,岡本 和真 (TOR),マーリンズ 8 - 2 ブルージェイズ,4,1,0,0,0,1,.215,10,27,,,,,,,,,
2026-05-26,松井 裕樹 (SD),フィリーズ 3 - 0 パドレス,,,,,,,,,,2.0,0,1,1,-.--,0,0,0.00,13
2026-05-26,大谷 翔平 (LAD),ロッキーズ 3 - 5 ドジャース,3,1,0,1,1,0,.273,8,29,,,,,,,,,
2026-05-26,今井 達也 (HOU),アストロズ 9 - 0 レンジャーズ,,,,,,,,,,6.0,0,4,2,-.--,2,2,6.17,23
