date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-03-28,菊池 雄星 (HOU),エンゼルス 6 - 2 アストロズ,,,,,,,,,,4.1,2,1,3,-.--,0,0,4.15,3
2026-03-28,岡本 和真 (TOR),アスレチックス 2 - 3 ブルージェイズ,3,2,0,0,1,1,.667,0,0,,,,,,,,,
2026-03-28,大谷 翔平 (LAD),ダイヤモンドバックス 4 - 5 ドジャース,3,0,0,0,1,1,.167,0,0,,,,,,,,,
