date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-08-01,岡本 和真 (TOR),カージナルス 1 - 3 ブルージェイズ (試合終了),4,1,0,1,0,1,.231,24,69,,,,,,,,,
2026-08-01,千賀 滉大 (NYM),マーリンズ 5 - 2 メッツ (試合終了),,,,,,,,,,4.0,3,2,4,-.--,0,8,8.66,53
2026-08-01,今永 昇太 (CHC),ヤンキース 2 - 0 カブス (試合終了),,,,,,,,,,6.2,2,0,6,-.--,7,9,3.67,119
2026-08-01,松井 裕樹 (SD),ジャイアンツ 0 - 7 パドレス (試合終了),,,,,,,,,,3.0,0,0,2,-.--,2,1,2.38,45
2026-08-01,菅野 智之 (COL),ロイヤルズ 1 - 3 ロッキーズ (試合終了),,,,,,,,,,6.2,1,0,2,-.--,11,4,4.47,58
2026-08-01,吉田 正尚 (BOS),レッドソックス 9 - 4 ドジャース (試合終了),5,2,0,1,0,0,.264,4,20,,,,,,,,,
2026-08-01,大谷 翔平 (LAD),レッドソックス 9 - 4 ドジャース (試合終了),5,2,1,2,0,1,.291,24,67,,,,,,,,,
2026-08-01,村上 宗隆 (CWS),ホワイトソックス 6 - 1 レイズ (試合終了),4,2,1,2,0,0,.244,24,51,,,,,,,,,
