date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-08-25,村上 宗隆 (CWS),レンジャーズ 11 - 2 ホワイトソックス (試合終了),4,1,0,0,0,3,.223,29,58,,,,,,,,,
2026-08-25,鈴木 誠也 (CHC),カブス 7 - 0 ダイヤモンドバックス (試合終了),5,1,0,1,0,1,.269,22,75,,,,,,,,,
2026-08-25,松井 裕樹 (SD),パイレーツ 3 - 2 パドレス (試合終了),,,,,,,,,,1.0,0,1,2,-.--,3,1,2.13,53
