date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-06-17,岡本 和真 (TOR),ブルージェイズ 6 - 1 レッドソックス,2,0,0,0,2,1,.233,15,42,,,,,,,,,
2026-06-17,吉田 正尚 (BOS),ブルージェイズ 6 - 1 レッドソックス,5,1,0,0,0,0,.245,1,10,,,,,,,,,
2026-06-17,松井 裕樹 (SD),パドレス 2 - 3 カージナルス,,,,,,,,,,1.1,0,1,1,-.--,0,1,1.64,24
2026-06-17,千賀 滉大 (NYM),メッツ 3 - 5 レッズ,,,,,,,,,,4.0,4,4,5,-.--,0,5,9.00,28
2026-06-17,鈴木 誠也 (CHC),ロッキーズ 5 - 2 カブス,4,2,0,0,0,1,.256,10,28,,,,,,,,,
2026-06-17,大谷 翔平 (LAD),レイズ 0 - 1 ドジャース,4,1,1,1,0,2,.297,15,42,,,,,,,,,
