date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-05-15,村上 宗隆 (CWS),ロイヤルズ 2 - 6 ホワイトソックス,1,0,0,0,3,0,.227,15,29,,,,,,,,,
2026-05-15,鈴木 誠也 (CHC),カブス 2 - 0 ブレーブス,4,0,0,0,0,1,.264,7,16,,,,,,,,,
2026-05-15,吉田 正尚 (BOS),フィリーズ 3 - 1 レッドソックス,0,0,0,0,1,0,.274,0,5,,,,,,,,,
2026-05-15,松井 裕樹 (SD),パドレス 1 - 7 ブルワーズ,,,,,,,,,,2.0,0,1,3,-.--,0,0,0.00,8
