date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-05-18,松井 裕樹 (SD),パドレス 8 - 3 マリナーズ,,,,,,,,,,2.0,0,2,2,-.--,0,0,0.00,10
2026-05-18,鈴木 誠也 (CHC),カブス 8 - 9 ホワイトソックス,6,1,0,0,0,2,.258,7,17,,,,,,,,,
2026-05-18,村上 宗隆 (CWS),カブス 8 - 9 ホワイトソックス,5,1,0,0,0,1,.235,17,32,,,,,,,,,
2026-05-18,大谷 翔平 (LAD),ドジャース 10 - 1 エンゼルス,5,3,0,2,0,2,.258,7,24,,,,,,,,,
2026-05-18,佐々木 朗希 (LAD),ドジャース 10 - 1 エンゼルス,,,,,,,,,,7.0,1,0,8,-.--,2,3,5.09,39
