date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-05-11,吉田 正尚 (BOS),レイズ 4 - 1 レッドソックス,3,1,0,0,0,0,.279,0,5,,,,,,,,,
2026-05-11,村上 宗隆 (CWS),マリナーズ 1 - 2 ホワイトソックス,3,1,0,0,1,1,.232,15,29,,,,,,,,,
2026-05-11,菅野 智之 (COL),ロッキーズ 0 - 6 フィリーズ,,,,,,,,,,5.0,5,1,2,-.--,3,3,4.07,24
2026-05-11,鈴木 誠也 (CHC),カブス 0 - 3 レンジャーズ,4,0,0,0,0,3,.293,7,16,,,,,,,,,
2026-05-11,岡本 和真 (TOR),エンゼルス 6 - 1 ブルージェイズ,4,1,0,1,0,1,.248,10,26,,,,,,,,,
2026-05-11,大谷 翔平 (LAD),ブレーブス 7 - 2 ドジャース,4,0,0,0,0,1,.241,6,16,,,,,,,,,
