date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-09-08,岡本 和真 (TOR),ブルージェイズ 5 - 6 アスレチックス (試合終了),2,1,1,1,2,0,.232,29,82,,,,,,,,,
2026-09-08,大谷 翔平 (LAD),レッズ 3 - 6 ドジャース (試合終了),3,0,0,0,1,2,.277,30,80,,,,,,,,,
2026-09-08,鈴木 誠也 (CHC),カブス 3 - 4 ブルワーズ (試合終了),3,0,0,0,2,1,.269,24,80,,,,,,,,,
