date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-06-25,鈴木 誠也 (CHC),カブス 10 - 3 メッツ,5,0,0,0,0,3,.264,10,31,,,,,,,,,
2026-06-25,今永 昇太 (CHC),カブス 10 - 5 メッツ,,,,,,,,,,5.1,4,1,4,-.--,5,6,4.40,88
2026-06-25,鈴木 誠也 (CHC),カブス 10 - 5 メッツ,5,0,0,0,0,3,.258,10,31,,,,,,,,,
2026-06-25,岡本 和真 (TOR),アストロズ 3 - 1 ブルージェイズ,4,0,0,0,0,2,.238,17,49,,,,,,,,,
2026-06-25,大谷 翔平 (LAD),ドジャース 4 - 3 ツインズ,5,2,0,1,0,2,.295,17,46,6.0,2,2,8,-.--,8,2,1.58,86
