date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-04-21,吉田 正尚 (BOS),タイガース 6 - 8 レッドソックス,4,2,0,0,1,0,.324,0,5,,,,,,,,,
2026-04-21,鈴木 誠也 (CHC),フィリーズ 1 - 5 カブス,1,0,0,0,1,1,.229,0,2,,,,,,,,,
2026-04-21,岡本 和真 (TOR),ブルージェイズ 5 - 2 エンゼルス,3,0,0,0,1,1,.213,3,8,,,,,,,,,
2026-04-21,大谷 翔平 (LAD),ドジャース 12 - 3 ロッキーズ,4,1,0,0,2,1,.272,5,11,,,,,,,,,
