date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-07-20,大谷 翔平 (LAD),ドジャース 1 - 2 ヤンキース (試合終了),4,1,0,0,0,1,.290,22,60,,,,,,,,,
2026-07-20,村上 宗隆 (CWS),ホワイトソックス 3 - 0 ブルージェイズ (試合終了),3,0,0,0,1,2,.231,20,42,,,,,,,,,
2026-07-20,岡本 和真 (TOR),ホワイトソックス 3 - 0 ブルージェイズ (試合終了),4,0,0,0,0,1,.231,22,62,,,,,,,,,
2026-07-20,今永 昇太 (CHC),ツインズ 1 - 10 カブス (試合終了),,,,,,,,,,7.0,0,1,4,-.--,6,8,3.91,109
2026-07-20,鈴木 誠也 (CHC),ツインズ 1 - 10 カブス (試合終了),2,1,0,0,2,0,.273,15,48,,,,,,,,,
2026-07-20,大谷 翔平 (LAD),ドジャース 8 - 2 ヤンキース (試合終了),5,2,0,2,0,1,.291,22,60,,,,,,,,,
2026-07-20,山本 由伸 (LAD),ドジャース 8 - 2 ヤンキース (試合終了),,,,,,,,,,9.0,2,0,7,-.--,10,6,2.78,113
2026-07-20,松井 裕樹 (SD),パドレス 19 - 2 ロイヤルズ (試合終了),,,,,,,,,,2.0,0,0,3,-.--,1,1,2.57,38
