date,player,team_vs,AB,H,HR,RBI,BB,SO,season_avg,season_hr,season_rbi,IP,ER,BB_pitch,SO_pitch,ERA,season_wins,season_losses,season_era,season_so
2026-06-07,岡本 和真 (TOR),オリオールズ 4 - 6 ブルージェイズ,4,2,0,1,0,1,.235,13,36,,,,,,,,,
2026-06-07,鈴木 誠也 (CHC),ジャイアンツ 2 - 3 カブス,4,1,0,0,0,0,.247,9,21,,,,,,,,,
2026-06-07,大谷 翔平 (LAD),エンゼルス 2 - 9 ドジャース,4,2,1,2,1,1,.300,11,35,,,,,,,,,
2026-06-07,山本 由伸 (LAD),エンゼルス 2 - 9 ドジャース,,,,,,,,,,8.0,1,0,4,-.--,6,4,2.68,73
2026-06-07,今井 達也 (HOU),アスレチックス 2 - 13 アストロズ,,,,,,,,,,5.0,2,3,8,-.--,3,3,5.24,36
